Pais,Año,Indicador,Valor
ARE,2002,SH.XPD.OOPC.PC.CD,230.31756568
ARE,2003,SH.XPD.OOPC.PC.CD,236.92673853
ARE,2004,SH.XPD.OOPC.PC.CD,277.13976889
ARE,2005,SH.XPD.OOPC.PC.CD,295.03384024
ARE,2006,SH.XPD.OOPC.PC.CD,313.23815242
ARE,2007,SH.XPD.OOPC.PC.CD,325.38115303
ARE,2008,SH.XPD.OOPC.PC.CD,332.28889964
ARE,2009,SH.XPD.OOPC.PC.CD,206.851608
ARE,2010,SH.XPD.OOPC.PC.CD,237.81758341
ARE,2011,SH.XPD.OOPC.PC.CD,253.39605713
ARE,2012,SH.XPD.OOPC.PC.CD,247.85605267
ARE,2013,SH.XPD.OOPC.PC.CD,274.75910191
ARE,2014,SH.XPD.OOPC.PC.CD,294.94549469
ARE,2015,SH.XPD.OOPC.PC.CD,256.04653758
ARE,2016,SH.XPD.OOPC.PC.CD,258.66637042
ARE,2017,SH.XPD.OOPC.PC.CD,197.07831783
ARE,2018,SH.XPD.OOPC.PC.CD,243.12189785
ARE,2019,SH.XPD.OOPC.PC.CD,244.37211934
ARE,2020,SH.XPD.OOPC.PC.CD,245.71424379
ARE,2021,SH.XPD.OOPC.PC.CD,
ARE,2022,SH.XPD.OOPC.PC.CD,
ARG,1987,SH.XPD.OOPC.PC.CD,
ARG,1988,SH.XPD.OOPC.PC.CD,
ARG,1989,SH.XPD.OOPC.PC.CD,
ARG,1990,SH.XPD.OOPC.PC.CD,
ARG,1991,SH.XPD.OOPC.PC.CD,
ARG,1992,SH.XPD.OOPC.PC.CD,
ARG,1993,SH.XPD.OOPC.PC.CD,
ARG,1994,SH.XPD.OOPC.PC.CD,
ARG,1995,SH.XPD.OOPC.PC.CD,
ARG,1996,SH.XPD.OOPC.PC.CD,
ARG,1997,SH.XPD.OOPC.PC.CD,
ARG,1998,SH.XPD.OOPC.PC.CD,
ARG,1999,SH.XPD.OOPC.PC.CD,
ARG,2000,SH.XPD.OOPC.PC.CD,205.16979236
ARG,2001,SH.XPD.OOPC.PC.CD,197.88182757
ARG,2002,SH.XPD.OOPC.PC.CD,66.78065926
ARG,2003,SH.XPD.OOPC.PC.CD,73.72731823
ARG,2004,SH.XPD.OOPC.PC.CD,85.71262422
ARG,2005,SH.XPD.OOPC.PC.CD,129.2317517
ARG,2006,SH.XPD.OOPC.PC.CD,147.02831589
ARG,2007,SH.XPD.OOPC.PC.CD,178.10928962
ARG,2008,SH.XPD.OOPC.PC.CD,224.81716045
ARG,2009,SH.XPD.OOPC.PC.CD,204.72496863
ARG,2010,SH.XPD.OOPC.PC.CD,262.48148025
ARG,2011,SH.XPD.OOPC.PC.CD,323.40505894
ARG,2012,SH.XPD.OOPC.PC.CD,355.30899406
ARG,2013,SH.XPD.OOPC.PC.CD,379.52280039
ARG,2014,SH.XPD.OOPC.PC.CD,346.30523591
ARG,2015,SH.XPD.OOPC.PC.CD,395.48247664
ARG,2016,SH.XPD.OOPC.PC.CD,339.83602867
ARG,2017,SH.XPD.OOPC.PC.CD,394.23069569
ARG,2018,SH.XPD.OOPC.PC.CD,312.39981665
ARG,2019,SH.XPD.OOPC.PC.CD,256.97613569
ARG,2020,SH.XPD.OOPC.PC.CD,209.11023237
ARG,2021,SH.XPD.OOPC.PC.CD,
ARG,2022,SH.XPD.OOPC.PC.CD,
AUS,1987,SH.XPD.OOPC.PC.CD,
AUS,1988,SH.XPD.OOPC.PC.CD,
AUS,1989,SH.XPD.OOPC.PC.CD,
AUS,1990,SH.XPD.OOPC.PC.CD,
AUS,1991,SH.XPD.OOPC.PC.CD,
AUS,1992,SH.XPD.OOPC.PC.CD,
AUS,1993,SH.XPD.OOPC.PC.CD,
AUS,1994,SH.XPD.OOPC.PC.CD,
AUS,1995,SH.XPD.OOPC.PC.CD,
AUS,1996,SH.XPD.OOPC.PC.CD,
AUS,1997,SH.XPD.OOPC.PC.CD,
AUS,1998,SH.XPD.OOPC.PC.CD,
AUS,1999,SH.XPD.OOPC.PC.CD,
AUS,2000,SH.XPD.OOPC.PC.CD,343.62419409
AUS,2001,SH.XPD.OOPC.PC.CD,318.81339728
AUS,2002,SH.XPD.OOPC.PC.CD,351.32840654
AUS,2003,SH.XPD.OOPC.PC.CD,429.04886898
AUS,2004,SH.XPD.OOPC.PC.CD,530.59567063
AUS,2005,SH.XPD.OOPC.PC.CD,592.0610585
AUS,2006,SH.XPD.OOPC.PC.CD,630.80251785
AUS,2007,SH.XPD.OOPC.PC.CD,725.01160584
AUS,2008,SH.XPD.OOPC.PC.CD,782.04204496
AUS,2009,SH.XPD.OOPC.PC.CD,764.38723825
AUS,2010,SH.XPD.OOPC.PC.CD,982.62006946
AUS,2011,SH.XPD.OOPC.PC.CD,1132.93072689
AUS,2012,SH.XPD.OOPC.PC.CD,1210.34346002
AUS,2013,SH.XPD.OOPC.PC.CD,1140.9921715
AUS,2014,SH.XPD.OOPC.PC.CD,1094.22173003
AUS,2015,SH.XPD.OOPC.PC.CD,915.66690847
AUS,2016,SH.XPD.OOPC.PC.CD,924.27750595
AUS,2017,SH.XPD.OOPC.PC.CD,965.31085812
AUS,2018,SH.XPD.OOPC.PC.CD,951.34351576
AUS,2019,SH.XPD.OOPC.PC.CD,816.21512256
AUS,2020,SH.XPD.OOPC.PC.CD,812.56525282
AUS,2021,SH.XPD.OOPC.PC.CD,
AUS,2022,SH.XPD.OOPC.PC.CD,
AUT,1987,SH.XPD.OOPC.PC.CD,
AUT,1988,SH.XPD.OOPC.PC.CD,
AUT,1989,SH.XPD.OOPC.PC.CD,
AUT,1990,SH.XPD.OOPC.PC.CD,
AUT,1991,SH.XPD.OOPC.PC.CD,
AUT,1992,SH.XPD.OOPC.PC.CD,
AUT,1993,SH.XPD.OOPC.PC.CD,
AUT,1994,SH.XPD.OOPC.PC.CD,
AUT,1995,SH.XPD.OOPC.PC.CD,
AUT,1996,SH.XPD.OOPC.PC.CD,
AUT,1997,SH.XPD.OOPC.PC.CD,
AUT,1998,SH.XPD.OOPC.PC.CD,
AUT,1999,SH.XPD.OOPC.PC.CD,
AUT,2000,SH.XPD.OOPC.PC.CD,404.40873186
AUT,2001,SH.XPD.OOPC.PC.CD,421.41995507
AUT,2002,SH.XPD.OOPC.PC.CD,464.93498885
AUT,2003,SH.XPD.OOPC.PC.CD,583.88484831
AUT,2004,SH.XPD.OOPC.PC.CD,693.83600068
AUT,2005,SH.XPD.OOPC.PC.CD,711.77523868
AUT,2006,SH.XPD.OOPC.PC.CD,730.24435933
AUT,2007,SH.XPD.OOPC.PC.CD,842.28336453
AUT,2008,SH.XPD.OOPC.PC.CD,922.73449922
AUT,2009,SH.XPD.OOPC.PC.CD,889.74565916
AUT,2010,SH.XPD.OOPC.PC.CD,893.0256368
AUT,2011,SH.XPD.OOPC.PC.CD,968.42657848
AUT,2012,SH.XPD.OOPC.PC.CD,927.37332957
AUT,2013,SH.XPD.OOPC.PC.CD,1003.68039926
AUT,2014,SH.XPD.OOPC.PC.CD,1030.07960551
AUT,2015,SH.XPD.OOPC.PC.CD,880.63943568
AUT,2016,SH.XPD.OOPC.PC.CD,906.3380677
AUT,2017,SH.XPD.OOPC.PC.CD,945.93937713
AUT,2018,SH.XPD.OOPC.PC.CD,983.40091927
AUT,2019,SH.XPD.OOPC.PC.CD,942.35369785
AUT,2020,SH.XPD.OOPC.PC.CD,938.52543776
AUT,2021,SH.XPD.OOPC.PC.CD,
AUT,2022,SH.XPD.OOPC.PC.CD,
BFA,1987,SH.XPD.OOPC.PC.CD,
BFA,1988,SH.XPD.OOPC.PC.CD,
BFA,1989,SH.XPD.OOPC.PC.CD,
BFA,1990,SH.XPD.OOPC.PC.CD,
BFA,1991,SH.XPD.OOPC.PC.CD,
BFA,1992,SH.XPD.OOPC.PC.CD,
BFA,1993,SH.XPD.OOPC.PC.CD,
BFA,1994,SH.XPD.OOPC.PC.CD,
BFA,1995,SH.XPD.OOPC.PC.CD,
BFA,1996,SH.XPD.OOPC.PC.CD,
BFA,1997,SH.XPD.OOPC.PC.CD,
BFA,1998,SH.XPD.OOPC.PC.CD,
BFA,1999,SH.XPD.OOPC.PC.CD,
BFA,2000,SH.XPD.OOPC.PC.CD,3.10712183
BFA,2001,SH.XPD.OOPC.PC.CD,3.21432972
BFA,2002,SH.XPD.OOPC.PC.CD,3.26103362
BFA,2003,SH.XPD.OOPC.PC.CD,3.81782035
BFA,2004,SH.XPD.OOPC.PC.CD,5.20465563
BFA,2005,SH.XPD.OOPC.PC.CD,5.37500037
BFA,2006,SH.XPD.OOPC.PC.CD,6.36999395
BFA,2007,SH.XPD.OOPC.PC.CD,7.40865388
BFA,2008,SH.XPD.OOPC.PC.CD,8.9478954
BFA,2009,SH.XPD.OOPC.PC.CD,9.64807753
BFA,2010,SH.XPD.OOPC.PC.CD,9.91536352
BFA,2011,SH.XPD.OOPC.PC.CD,11.12203451
BFA,2012,SH.XPD.OOPC.PC.CD,10.93993586
BFA,2013,SH.XPD.OOPC.PC.CD,14.22297035
BFA,2014,SH.XPD.OOPC.PC.CD,13.07613434
BFA,2015,SH.XPD.OOPC.PC.CD,11.68816142
BFA,2016,SH.XPD.OOPC.PC.CD,12.44182903
BFA,2017,SH.XPD.OOPC.PC.CD,13.64406921
BFA,2018,SH.XPD.OOPC.PC.CD,13.97500933
BFA,2019,SH.XPD.OOPC.PC.CD,14.24889954
BFA,2020,SH.XPD.OOPC.PC.CD,18.76734085
BFA,2021,SH.XPD.OOPC.PC.CD,
BFA,2022,SH.XPD.OOPC.PC.CD,
BRA,1987,SH.XPD.OOPC.PC.CD,
BRA,1988,SH.XPD.OOPC.PC.CD,
BRA,1989,SH.XPD.OOPC.PC.CD,
BRA,1990,SH.XPD.OOPC.PC.CD,
BRA,1991,SH.XPD.OOPC.PC.CD,
BRA,1992,SH.XPD.OOPC.PC.CD,
BRA,1993,SH.XPD.OOPC.PC.CD,
BRA,1994,SH.XPD.OOPC.PC.CD,
BRA,1995,SH.XPD.OOPC.PC.CD,
BRA,1996,SH.XPD.OOPC.PC.CD,
BRA,1997,SH.XPD.OOPC.PC.CD,
BRA,1998,SH.XPD.OOPC.PC.CD,
BRA,1999,SH.XPD.OOPC.PC.CD,
BRA,2000,SH.XPD.OOPC.PC.CD,113.66057494
BRA,2001,SH.XPD.OOPC.PC.CD,101.56847521
BRA,2002,SH.XPD.OOPC.PC.CD,89.43617256
BRA,2003,SH.XPD.OOPC.PC.CD,88.79424981
BRA,2004,SH.XPD.OOPC.PC.CD,104.11131102
BRA,2005,SH.XPD.OOPC.PC.CD,137.60440664
BRA,2006,SH.XPD.OOPC.PC.CD,166.32914549
BRA,2007,SH.XPD.OOPC.PC.CD,198.77507941
BRA,2008,SH.XPD.OOPC.PC.CD,217.77422856
BRA,2009,SH.XPD.OOPC.PC.CD,224.53530937
BRA,2010,SH.XPD.OOPC.PC.CD,262.63763767
BRA,2011,SH.XPD.OOPC.PC.CD,301.2245589
BRA,2012,SH.XPD.OOPC.PC.CD,283.07844609
BRA,2013,SH.XPD.OOPC.PC.CD,275.52012698
BRA,2014,SH.XPD.OOPC.PC.CD,285.62608617
BRA,2015,SH.XPD.OOPC.PC.CD,193.34075792
BRA,2016,SH.XPD.OOPC.PC.CD,194.37260965
BRA,2017,SH.XPD.OOPC.PC.CD,229.34844796
BRA,2018,SH.XPD.OOPC.PC.CD,214.31223565
BRA,2019,SH.XPD.OOPC.PC.CD,211.58640893
BRA,2020,SH.XPD.OOPC.PC.CD,156.90703545
BRA,2021,SH.XPD.OOPC.PC.CD,
BRA,2022,SH.XPD.OOPC.PC.CD,
CAN,1987,SH.XPD.OOPC.PC.CD,
CAN,1988,SH.XPD.OOPC.PC.CD,
CAN,1989,SH.XPD.OOPC.PC.CD,
CAN,1990,SH.XPD.OOPC.PC.CD,
CAN,1991,SH.XPD.OOPC.PC.CD,
CAN,1992,SH.XPD.OOPC.PC.CD,
CAN,1993,SH.XPD.OOPC.PC.CD,
CAN,1994,SH.XPD.OOPC.PC.CD,
CAN,1995,SH.XPD.OOPC.PC.CD,
CAN,1996,SH.XPD.OOPC.PC.CD,
CAN,1997,SH.XPD.OOPC.PC.CD,
CAN,1998,SH.XPD.OOPC.PC.CD,
CAN,1999,SH.XPD.OOPC.PC.CD,
CAN,2000,SH.XPD.OOPC.PC.CD,332.38130258
CAN,2001,SH.XPD.OOPC.PC.CD,327.40019781
CAN,2002,SH.XPD.OOPC.PC.CD,341.9305735
CAN,2003,SH.XPD.OOPC.PC.CD,389.25802317
CAN,2004,SH.XPD.OOPC.PC.CD,445.83273047
CAN,2005,SH.XPD.OOPC.PC.CD,505.80446813
CAN,2006,SH.XPD.OOPC.PC.CD,601.32474716
CAN,2007,SH.XPD.OOPC.PC.CD,658.38789268
CAN,2008,SH.XPD.OOPC.PC.CD,695.43488632
CAN,2009,SH.XPD.OOPC.PC.CD,665.47393902
CAN,2010,SH.XPD.OOPC.PC.CD,788.8899802
CAN,2011,SH.XPD.OOPC.PC.CD,818.69361474
CAN,2012,SH.XPD.OOPC.PC.CD,823.42898617
CAN,2013,SH.XPD.OOPC.PC.CD,794.34370543
CAN,2014,SH.XPD.OOPC.PC.CD,763.00775479
CAN,2015,SH.XPD.OOPC.PC.CD,683.10916941
CAN,2016,SH.XPD.OOPC.PC.CD,721.52646898
CAN,2017,SH.XPD.OOPC.PC.CD,753.05491161
CAN,2018,SH.XPD.OOPC.PC.CD,768.2069898
CAN,2019,SH.XPD.OOPC.PC.CD,764.34040217
CAN,2020,SH.XPD.OOPC.PC.CD,698.53117321
CAN,2021,SH.XPD.OOPC.PC.CD,766.97256096
CAN,2022,SH.XPD.OOPC.PC.CD,
CHE,1987,SH.XPD.OOPC.PC.CD,
CHE,1988,SH.XPD.OOPC.PC.CD,
CHE,1989,SH.XPD.OOPC.PC.CD,
CHE,1990,SH.XPD.OOPC.PC.CD,
CHE,1991,SH.XPD.OOPC.PC.CD,
CHE,1992,SH.XPD.OOPC.PC.CD,
CHE,1993,SH.XPD.OOPC.PC.CD,
CHE,1994,SH.XPD.OOPC.PC.CD,
CHE,1995,SH.XPD.OOPC.PC.CD,
CHE,1996,SH.XPD.OOPC.PC.CD,
CHE,1997,SH.XPD.OOPC.PC.CD,
CHE,1998,SH.XPD.OOPC.PC.CD,
CHE,1999,SH.XPD.OOPC.PC.CD,
CHE,2000,SH.XPD.OOPC.PC.CD,1104.98993823
CHE,2001,SH.XPD.OOPC.PC.CD,1133.52454627
CHE,2002,SH.XPD.OOPC.PC.CD,1223.49356974
CHE,2003,SH.XPD.OOPC.PC.CD,1436.4293729
CHE,2004,SH.XPD.OOPC.PC.CD,1612.9135408
CHE,2005,SH.XPD.OOPC.PC.CD,1540.13713541
CHE,2006,SH.XPD.OOPC.PC.CD,1551.25618502
CHE,2007,SH.XPD.OOPC.PC.CD,1682.2853784
CHE,2008,SH.XPD.OOPC.PC.CD,1886.82048683
CHE,2009,SH.XPD.OOPC.PC.CD,1912.00804229
CHE,2010,SH.XPD.OOPC.PC.CD,2017.8372026
CHE,2011,SH.XPD.OOPC.PC.CD,2357.31126153
CHE,2012,SH.XPD.OOPC.PC.CD,2306.44625178
CHE,2013,SH.XPD.OOPC.PC.CD,2334.05818943
CHE,2014,SH.XPD.OOPC.PC.CD,2493.95428748
CHE,2015,SH.XPD.OOPC.PC.CD,2426.21604088
CHE,2016,SH.XPD.OOPC.PC.CD,2508.2550906
CHE,2017,SH.XPD.OOPC.PC.CD,2536.64230703
CHE,2018,SH.XPD.OOPC.PC.CD,2761.9792887
CHE,2019,SH.XPD.OOPC.PC.CD,2445.08704558
CHE,2020,SH.XPD.OOPC.PC.CD,2264.84779257
CHE,2021,SH.XPD.OOPC.PC.CD,
CHE,2022,SH.XPD.OOPC.PC.CD,
CHN,1987,SH.XPD.OOPC.PC.CD,
CHN,1988,SH.XPD.OOPC.PC.CD,
CHN,1989,SH.XPD.OOPC.PC.CD,
CHN,1990,SH.XPD.OOPC.PC.CD,
CHN,1991,SH.XPD.OOPC.PC.CD,
CHN,1992,SH.XPD.OOPC.PC.CD,
CHN,1993,SH.XPD.OOPC.PC.CD,
CHN,1994,SH.XPD.OOPC.PC.CD,
CHN,1995,SH.XPD.OOPC.PC.CD,
CHN,1996,SH.XPD.OOPC.PC.CD,
CHN,1997,SH.XPD.OOPC.PC.CD,
CHN,1998,SH.XPD.OOPC.PC.CD,
CHN,1999,SH.XPD.OOPC.PC.CD,
CHN,2000,SH.XPD.OOPC.PC.CD,25.85005971
CHN,2001,SH.XPD.OOPC.PC.CD,28.6095061
CHN,2002,SH.XPD.OOPC.PC.CD,31.52313115
CHN,2003,SH.XPD.OOPC.PC.CD,34.48301257
CHN,2004,SH.XPD.OOPC.PC.CD,37.93130194
CHN,2005,SH.XPD.OOPC.PC.CD,42.28110941
CHN,2006,SH.XPD.OOPC.PC.CD,46.35767704
CHN,2007,SH.XPD.OOPC.PC.CD,50.71555063
CHN,2008,SH.XPD.OOPC.PC.CD,63.57181084
CHN,2009,SH.XPD.OOPC.PC.CD,71.8307205
CHN,2010,SH.XPD.OOPC.PC.CD,77.25225558
CHN,2011,SH.XPD.OOPC.PC.CD,96.53838869
CHN,2012,SH.XPD.OOPC.PC.CD,111.94188886
CHN,2013,SH.XPD.OOPC.PC.CD,125.84286219
CHN,2014,SH.XPD.OOPC.PC.CD,132.73378551
CHN,2015,SH.XPD.OOPC.PC.CD,138.17454881
CHN,2016,SH.XPD.OOPC.PC.CD,143.18999361
CHN,2017,SH.XPD.OOPC.PC.CD,158.83396972
CHN,2018,SH.XPD.OOPC.PC.CD,180.46921254
CHN,2019,SH.XPD.OOPC.PC.CD,190.1080505
CHN,2020,SH.XPD.OOPC.PC.CD,202.98193268
CHN,2021,SH.XPD.OOPC.PC.CD,
CHN,2022,SH.XPD.OOPC.PC.CD,
COL,1987,SH.XPD.OOPC.PC.CD,
COL,1988,SH.XPD.OOPC.PC.CD,
COL,1989,SH.XPD.OOPC.PC.CD,
COL,1990,SH.XPD.OOPC.PC.CD,
COL,1991,SH.XPD.OOPC.PC.CD,
COL,1992,SH.XPD.OOPC.PC.CD,
COL,1993,SH.XPD.OOPC.PC.CD,
COL,1994,SH.XPD.OOPC.PC.CD,
COL,1995,SH.XPD.OOPC.PC.CD,
COL,1996,SH.XPD.OOPC.PC.CD,
COL,1997,SH.XPD.OOPC.PC.CD,
COL,1998,SH.XPD.OOPC.PC.CD,
COL,1999,SH.XPD.OOPC.PC.CD,
COL,2000,SH.XPD.OOPC.PC.CD,18.38505388
COL,2001,SH.XPD.OOPC.PC.CD,18.49535853
COL,2002,SH.XPD.OOPC.PC.CD,15.1414463
COL,2003,SH.XPD.OOPC.PC.CD,11.12794866
COL,2004,SH.XPD.OOPC.PC.CD,21.90280283
COL,2005,SH.XPD.OOPC.PC.CD,34.33415161
COL,2006,SH.XPD.OOPC.PC.CD,42.93053472
COL,2007,SH.XPD.OOPC.PC.CD,59.48498916
COL,2008,SH.XPD.OOPC.PC.CD,78.86173007
COL,2009,SH.XPD.OOPC.PC.CD,69.07368893
COL,2010,SH.XPD.OOPC.PC.CD,76.88210066
COL,2011,SH.XPD.OOPC.PC.CD,76.77252939
COL,2012,SH.XPD.OOPC.PC.CD,97.6057663
COL,2013,SH.XPD.OOPC.PC.CD,99.47200454
COL,2014,SH.XPD.OOPC.PC.CD,95.49366026
COL,2015,SH.XPD.OOPC.PC.CD,72.16754942
COL,2016,SH.XPD.OOPC.PC.CD,69.82339864
COL,2017,SH.XPD.OOPC.PC.CD,76.09253229
COL,2018,SH.XPD.OOPC.PC.CD,78.24994094
COL,2019,SH.XPD.OOPC.PC.CD,73.81387538
COL,2020,SH.XPD.OOPC.PC.CD,64.84957186
COL,2021,SH.XPD.OOPC.PC.CD,
COL,2022,SH.XPD.OOPC.PC.CD,
CRI,1987,SH.XPD.OOPC.PC.CD,
CRI,1988,SH.XPD.OOPC.PC.CD,
CRI,1989,SH.XPD.OOPC.PC.CD,
CRI,1990,SH.XPD.OOPC.PC.CD,
CRI,1991,SH.XPD.OOPC.PC.CD,
CRI,1992,SH.XPD.OOPC.PC.CD,
CRI,1993,SH.XPD.OOPC.PC.CD,
CRI,1994,SH.XPD.OOPC.PC.CD,
CRI,1995,SH.XPD.OOPC.PC.CD,
CRI,1996,SH.XPD.OOPC.PC.CD,
CRI,1997,SH.XPD.OOPC.PC.CD,
CRI,1998,SH.XPD.OOPC.PC.CD,
CRI,1999,SH.XPD.OOPC.PC.CD,
CRI,2000,SH.XPD.OOPC.PC.CD,78.21155896
CRI,2001,SH.XPD.OOPC.PC.CD,80.721476
CRI,2002,SH.XPD.OOPC.PC.CD,84.77889966
CRI,2003,SH.XPD.OOPC.PC.CD,88.41048301
CRI,2004,SH.XPD.OOPC.PC.CD,93.01626556
CRI,2005,SH.XPD.OOPC.PC.CD,101.43964086
CRI,2006,SH.XPD.OOPC.PC.CD,111.81254933
CRI,2007,SH.XPD.OOPC.PC.CD,130.95700916
CRI,2008,SH.XPD.OOPC.PC.CD,150.79844686
CRI,2009,SH.XPD.OOPC.PC.CD,139.82861739
CRI,2010,SH.XPD.OOPC.PC.CD,166.05743128
CRI,2011,SH.XPD.OOPC.PC.CD,191.34816886
CRI,2012,SH.XPD.OOPC.PC.CD,190.24789679
CRI,2013,SH.XPD.OOPC.PC.CD,189.72552233
CRI,2014,SH.XPD.OOPC.PC.CD,200.89955119
CRI,2015,SH.XPD.OOPC.PC.CD,197.82233812
CRI,2016,SH.XPD.OOPC.PC.CD,193.32963519
CRI,2017,SH.XPD.OOPC.PC.CD,181.46798597
CRI,2018,SH.XPD.OOPC.PC.CD,202.24572124
CRI,2019,SH.XPD.OOPC.PC.CD,204.24403784
CRI,2020,SH.XPD.OOPC.PC.CD,193.34959376
CRI,2021,SH.XPD.OOPC.PC.CD,
CRI,2022,SH.XPD.OOPC.PC.CD,
CUB,1987,SH.XPD.OOPC.PC.CD,
CUB,1988,SH.XPD.OOPC.PC.CD,
CUB,1989,SH.XPD.OOPC.PC.CD,
CUB,1990,SH.XPD.OOPC.PC.CD,
CUB,1991,SH.XPD.OOPC.PC.CD,
CUB,1992,SH.XPD.OOPC.PC.CD,
CUB,1993,SH.XPD.OOPC.PC.CD,
CUB,1994,SH.XPD.OOPC.PC.CD,
CUB,1995,SH.XPD.OOPC.PC.CD,
CUB,1996,SH.XPD.OOPC.PC.CD,
CUB,1997,SH.XPD.OOPC.PC.CD,
CUB,1998,SH.XPD.OOPC.PC.CD,
CUB,1999,SH.XPD.OOPC.PC.CD,
CUB,2000,SH.XPD.OOPC.PC.CD,29.39907657
CUB,2001,SH.XPD.OOPC.PC.CD,37.14833308
CUB,2002,SH.XPD.OOPC.PC.CD,41.4590766
CUB,2003,SH.XPD.OOPC.PC.CD,46.28002118
CUB,2004,SH.XPD.OOPC.PC.CD,45.56673324
CUB,2005,SH.XPD.OOPC.PC.CD,49.27924437
CUB,2006,SH.XPD.OOPC.PC.CD,55.26333784
CUB,2007,SH.XPD.OOPC.PC.CD,55.79470318
CUB,2008,SH.XPD.OOPC.PC.CD,53.91691775
CUB,2009,SH.XPD.OOPC.PC.CD,54.77176879
CUB,2010,SH.XPD.OOPC.PC.CD,55.91467277
CUB,2011,SH.XPD.OOPC.PC.CD,75.28109912
CUB,2012,SH.XPD.OOPC.PC.CD,78.97285329
CUB,2013,SH.XPD.OOPC.PC.CD,87.22281198
CUB,2014,SH.XPD.OOPC.PC.CD,83.29490243
CUB,2015,SH.XPD.OOPC.PC.CD,94.81534775
CUB,2016,SH.XPD.OOPC.PC.CD,101.23424756
CUB,2017,SH.XPD.OOPC.PC.CD,104.88333824
CUB,2018,SH.XPD.OOPC.PC.CD,108.73706463
CUB,2019,SH.XPD.OOPC.PC.CD,109.92314316
CUB,2020,SH.XPD.OOPC.PC.CD,105.80527661
CUB,2021,SH.XPD.OOPC.PC.CD,
CUB,2022,SH.XPD.OOPC.PC.CD,
DEU,1987,SH.XPD.OOPC.PC.CD,
DEU,1988,SH.XPD.OOPC.PC.CD,
DEU,1989,SH.XPD.OOPC.PC.CD,
DEU,1990,SH.XPD.OOPC.PC.CD,
DEU,1991,SH.XPD.OOPC.PC.CD,
DEU,1992,SH.XPD.OOPC.PC.CD,
DEU,1993,SH.XPD.OOPC.PC.CD,
DEU,1994,SH.XPD.OOPC.PC.CD,
DEU,1995,SH.XPD.OOPC.PC.CD,
DEU,1996,SH.XPD.OOPC.PC.CD,
DEU,1997,SH.XPD.OOPC.PC.CD,
DEU,1998,SH.XPD.OOPC.PC.CD,
DEU,1999,SH.XPD.OOPC.PC.CD,
DEU,2000,SH.XPD.OOPC.PC.CD,288.08840162
DEU,2001,SH.XPD.OOPC.PC.CD,288.26673709
DEU,2002,SH.XPD.OOPC.PC.CD,322.87482423
DEU,2003,SH.XPD.OOPC.PC.CD,404.83024119
DEU,2004,SH.XPD.OOPC.PC.CD,485.20682117
DEU,2005,SH.XPD.OOPC.PC.CD,502.42646114
DEU,2006,SH.XPD.OOPC.PC.CD,536.56661605
DEU,2007,SH.XPD.OOPC.PC.CD,602.95141923
DEU,2008,SH.XPD.OOPC.PC.CD,659.31689255
DEU,2009,SH.XPD.OOPC.PC.CD,649.64350146
DEU,2010,SH.XPD.OOPC.PC.CD,643.89480345
DEU,2011,SH.XPD.OOPC.PC.CD,705.58957034
DEU,2012,SH.XPD.OOPC.PC.CD,675.42347327
DEU,2013,SH.XPD.OOPC.PC.CD,679.1857603
DEU,2014,SH.XPD.OOPC.PC.CD,690.42449694
DEU,2015,SH.XPD.OOPC.PC.CD,605.23606213
DEU,2016,SH.XPD.OOPC.PC.CD,614.97128542
DEU,2017,SH.XPD.OOPC.PC.CD,655.05648496
DEU,2018,SH.XPD.OOPC.PC.CD,726.22546158
DEU,2019,SH.XPD.OOPC.PC.CD,738.21043902
DEU,2020,SH.XPD.OOPC.PC.CD,743.79621574
DEU,2021,SH.XPD.OOPC.PC.CD,
DEU,2022,SH.XPD.OOPC.PC.CD,
DNK,1987,SH.XPD.OOPC.PC.CD,
DNK,1988,SH.XPD.OOPC.PC.CD,
DNK,1989,SH.XPD.OOPC.PC.CD,
DNK,1990,SH.XPD.OOPC.PC.CD,
DNK,1991,SH.XPD.OOPC.PC.CD,
DNK,1992,SH.XPD.OOPC.PC.CD,
DNK,1993,SH.XPD.OOPC.PC.CD,
DNK,1994,SH.XPD.OOPC.PC.CD,
DNK,1995,SH.XPD.OOPC.PC.CD,
DNK,1996,SH.XPD.OOPC.PC.CD,
DNK,1997,SH.XPD.OOPC.PC.CD,
DNK,1998,SH.XPD.OOPC.PC.CD,
DNK,1999,SH.XPD.OOPC.PC.CD,
DNK,2000,SH.XPD.OOPC.PC.CD,383.30380094
DNK,2001,SH.XPD.OOPC.PC.CD,393.41415875
DNK,2002,SH.XPD.OOPC.PC.CD,426.50564611
DNK,2003,SH.XPD.OOPC.PC.CD,525.08426818
DNK,2004,SH.XPD.OOPC.PC.CD,623.82549718
DNK,2005,SH.XPD.OOPC.PC.CD,653.49409357
DNK,2006,SH.XPD.OOPC.PC.CD,694.20230946
DNK,2007,SH.XPD.OOPC.PC.CD,796.29582505
DNK,2008,SH.XPD.OOPC.PC.CD,866.51884859
DNK,2009,SH.XPD.OOPC.PC.CD,851.41363839
DNK,2010,SH.XPD.OOPC.PC.CD,845.94560331
DNK,2011,SH.XPD.OOPC.PC.CD,894.77147694
DNK,2012,SH.XPD.OOPC.PC.CD,833.55748907
DNK,2013,SH.XPD.OOPC.PC.CD,845.48781683
DNK,2014,SH.XPD.OOPC.PC.CD,862.63603941
DNK,2015,SH.XPD.OOPC.PC.CD,744.5131854
